,Train Loss,Val Loss
0,0.004079375732321214,0.0010687903762260842
1,0.0007078452805367318,0.0008334470435165206
2,0.0005120949473088198,0.0007140676286864125
3,0.00042632207112343573,0.0006219409668721569
4,0.00035813216176708345,0.000548299682379359
5,0.0003149866814831036,0.0005119184175088446
6,0.0002886704990990502,0.0004925468930629299
7,0.00027025429194199195,0.0004617086392885117
8,0.000257972849374959,0.00045042822534511806
9,0.00024711813152427005,0.0004358916524374379
