,True min,Feature Range
0,8.000039100646973,2861.077353477478
1,-6.76343297958374,13.357525825500488
2,-3.141563653945923,6.283110618591309
3,-7.475249731214717e-05,383.74708402984106
4,0.0,3167.033203125
5,0.0,4065.592041015625
6,0.0,2652.14453125
7,0.0,2512.02734375
