,Train Loss,Val Loss
0,0.0018812326736302961,0.0007344965387384766
1,0.00016751095352376423,0.0007392714209479785
2,0.00011506965148889448,0.0007163537239589592
3,6.977755361892863e-05,0.000639813726232767
4,4.582098513380938e-05,0.0006621228257550983
5,3.574020598417499e-05,0.0006107338208243332
6,3.251755402995812e-05,0.0006047290648881469
7,2.9604932129618273e-05,0.0005821009158444976
8,2.7649478758021985e-05,0.0006181460562201723
9,2.4613276011764713e-05,0.0006001656932706754
