,Train Loss,Val Loss
0,0.0036993620179896283,0.0008798327438342722
1,0.0007272163452586227,0.000618342074211122
2,0.0005208942965129815,0.0005879480557552666
3,0.00045445733616689637,0.0005319246490600403
4,0.00040415536430458586,0.0005260164671956175
5,0.0003729277538220482,0.0005068316389214287
6,0.00035000207879042793,0.0004877503900824408
7,0.00032709608819621886,0.00046015617484536717
8,0.0003020911306456073,0.00044301581774433736
9,0.0002802402128943164,0.0004162631663371617
